Model,DPO2024
1.0478e+04,-72.0406
1.0484e+04,-75.05
1.0489e+04,-78.0594
1.0494e+04,-78.0594
1.0499e+04,-78.0594
1.0505e+04,-74.5656
1.0510e+04,-71.0719
1.0515e+04,-71.5563
1.0520e+04,-72.0406
1.0525e+04,-72.0406
1.0531e+04,-72.0406
1.0536e+04,-75.05
1.0541e+04,-78.0594
1.0546e+04,-76.5563
1.0551e+04,-75.05
1.0557e+04,-73.5469
1.0562e+04,-72.0406
1.0567e+04,-73.5469
1.0572e+04,-75.05
1.0577e+04,-76.5563
1.0583e+04,-78.0594
1.0588e+04,-78.0594
1.0593e+04,-78.0594
1.0598e+04,-78.0594
1.0603e+04,-78.0594
1.0609e+04,-78.0594
1.0614e+04,-78.0594
1.0619e+04,-76.5563
1.0624e+04,-75.05
1.0630e+04,-76.5563
1.0635e+04,-78.0594
1.0640e+04,-74.5656
1.0645e+04,-71.0719
1.0650e+04,-74.5656
1.0656e+04,-78.0594
1.0661e+04,-76.5563
1.0666e+04,-75.05
1.0671e+04,-75.05
1.0676e+04,-75.05
1.0682e+04,-76.5563
1.0687e+04,-78.0594
1.0692e+04,-73.0594
1.0697e+04,-68.0594
1.0702e+04,-73.0594
1.0708e+04,-78.0594
1.0713e+04,-76.5563
1.0718e+04,-75.05
1.0723e+04,-73.5469
1.0728e+04,-72.0406
1.0734e+04,-73.5469
1.0739e+04,-75.05
1.0744e+04,-75.05
1.0749e+04,-75.05
1.0755e+04,-75.05
1.0760e+04,-75.05
1.0765e+04,-73.5469
1.0770e+04,-72.0406
1.0775e+04,-70.5375
1.0781e+04,-69.0312
1.0786e+04,-72.0406
1.0791e+04,-75.05
1.0796e+04,-75.05
1.0801e+04,-75.05
1.0807e+04,-76.5563
1.0812e+04,-78.0594
1.0817e+04,-74.5656
1.0822e+04,-71.0719
1.0827e+04,-74.5656
1.0833e+04,-78.0594
1.0838e+04,-78.0594
1.0843e+04,-78.0594
1.0848e+04,-76.5563
1.0853e+04,-75.05
1.0859e+04,-73.0625
1.0864e+04,-71.0719
1.0869e+04,-73.0625
1.0874e+04,-75.05
1.0880e+04,-73.0625
1.0885e+04,-71.0719
1.0890e+04,-73.0625
1.0895e+04,-75.05
1.0900e+04,-75.05
1.0906e+04,-75.05
1.0911e+04,-76.5563
1.0916e+04,-78.0594
1.0921e+04,-76.5563
1.0926e+04,-75.05
1.0932e+04,-76.5563
1.0937e+04,-78.0594
1.0942e+04,-74.5656
1.0947e+04,-71.0719
1.0952e+04,-74.5656
1.0958e+04,-78.0594
1.0963e+04,-75.05
1.0968e+04,-72.0406
1.0973e+04,-75.05
1.0978e+04,-78.0594
1.0984e+04,-73.0594
1.0989e+04,-68.0594
1.0994e+04,-73.0594
1.0999e+04,-78.0594
1.1005e+04,-75.05
1.1010e+04,-72.0406
1.1015e+04,-75.05
1.1020e+04,-78.0594
1.1025e+04,-73.5469
1.1031e+04,-69.0312
1.1036e+04,-73.5469
1.1041e+04,-78.0594
1.1046e+04,-78.0594
1.1051e+04,-78.0594
1.1057e+04,-76.5563
1.1062e+04,-75.05
1.1067e+04,-76.5563
1.1072e+04,-78.0594
1.1077e+04,-74.5656
1.1083e+04,-71.0719
1.1088e+04,-74.5656
1.1093e+04,-78.0594
1.1098e+04,-76.5563
1.1103e+04,-75.05
1.1109e+04,-75.05
1.1114e+04,-75.05
1.1119e+04,-76.5563
1.1124e+04,-78.0594
1.1129e+04,-74.5656
1.1135e+04,-71.0719
1.1140e+04,-71.5563
1.1145e+04,-72.0406
1.1150e+04,-75.05
1.1156e+04,-78.0594
1.1161e+04,-76.5563
1.1166e+04,-75.05
1.1171e+04,-75.05
1.1176e+04,-75.05
1.1182e+04,-76.5563
1.1187e+04,-78.0594
1.1192e+04,-76.5563
1.1197e+04,-75.05
1.1202e+04,-73.5469
1.1208e+04,-72.0406
1.1213e+04,-72.0406
1.1218e+04,-72.0406
1.1223e+04,-75.05
1.1228e+04,-78.0594
1.1234e+04,-76.5563
1.1239e+04,-75.05
1.1244e+04,-73.0625
1.1249e+04,-71.0719
1.1254e+04,-71.5563
1.1260e+04,-72.0406
1.1265e+04,-73.5469
1.1270e+04,-75.05
1.1275e+04,-75.05
1.1281e+04,-75.05
1.1286e+04,-76.5563
1.1291e+04,-78.0594
1.1296e+04,-74.5656
1.1301e+04,-71.0719
1.1307e+04,-74.5656
1.1312e+04,-78.0594
1.1317e+04,-74.5656
1.1322e+04,-71.0719
1.1327e+04,-73.0625
1.1333e+04,-75.05
1.1338e+04,-76.5563
1.1343e+04,-78.0594
1.1348e+04,-76.5563
1.1353e+04,-75.05
1.1359e+04,-76.5563
1.1364e+04,-78.0594
1.1369e+04,-74.5656
1.1374e+04,-71.0719
1.1379e+04,-73.0625
1.1385e+04,-75.05
1.1390e+04,-75.05
1.1395e+04,-75.05
1.1400e+04,-76.5563
1.1406e+04,-78.0594
1.1411e+04,-74.5656
1.1416e+04,-71.0719
1.1421e+04,-74.5656
1.1426e+04,-78.0594
1.1432e+04,-76.5563
1.1437e+04,-75.05
1.1442e+04,-75.05
1.1447e+04,-75.05
1.1452e+04,-75.05
1.1458e+04,-75.05
1.1463e+04,-76.5563
1.1468e+04,-78.0594
1.1473e+04,-74.5656
1.1478e+04,-71.0719
1.1484e+04,-74.5656
1.1489e+04,-78.0594
1.1494e+04,-76.5563
1.1499e+04,-75.05
1.1504e+04,-73.0625
1.1510e+04,-71.0719
1.1515e+04,-73.0625
1.1520e+04,-75.05
1.1525e+04,-73.0625
1.1531e+04,-71.0719
1.1536e+04,-74.5656
1.1541e+04,-78.0594
1.1546e+04,-76.5563
1.1551e+04,-75.05
1.1557e+04,-76.5563
1.1562e+04,-78.0594
1.1567e+04,-75.05
1.1572e+04,-72.0406
1.1577e+04,-75.05
1.1583e+04,-78.0594
1.1588e+04,-76.5563
1.1593e+04,-75.05
1.1598e+04,-75.05
1.1603e+04,-75.05
1.1609e+04,-73.0625
1.1614e+04,-71.0719
1.1619e+04,-73.0625
1.1624e+04,-75.05
1.1629e+04,-73.0625
1.1635e+04,-71.0719
1.1640e+04,-74.5656
1.1645e+04,-78.0594
1.1650e+04,-78.0594
1.1656e+04,-78.0594
1.1661e+04,-76.5563
1.1666e+04,-75.05
1.1671e+04,-75.05
1.1676e+04,-75.05
1.1682e+04,-75.05
1.1687e+04,-75.05
1.1692e+04,-70.9875
1.1697e+04,-66.9219
1.1702e+04,-70.9875
1.1708e+04,-75.05
1.1713e+04,-75.05
1.1718e+04,-75.05
1.1723e+04,-76.5563
1.1728e+04,-78.0594
1.1734e+04,-74.5656
1.1739e+04,-71.0719
1.1744e+04,-74.5656
1.1749e+04,-78.0594
1.1754e+04,-74.5656
1.1760e+04,-71.0719
1.1765e+04,-74.5656
1.1770e+04,-78.0594
1.1775e+04,-78.0594
1.1780e+04,-78.0594
1.1786e+04,-73.5469
1.1791e+04,-69.0312
1.1796e+04,-70.5375
1.1801e+04,-72.0406
1.1807e+04,-75.05
1.1812e+04,-78.0594
1.1817e+04,-76.5563
1.1822e+04,-75.05
1.1827e+04,-73.5469
1.1833e+04,-72.0406
1.1838e+04,-75.05
1.1843e+04,-78.0594
1.1848e+04,-74.5656
1.1853e+04,-71.0719
1.1859e+04,-74.5656
1.1864e+04,-78.0594
1.1869e+04,-78.0594
1.1874e+04,-78.0594
1.1879e+04,-78.0594
1.1885e+04,-78.0594
1.1890e+04,-76.5563
1.1895e+04,-75.05
1.1900e+04,-75.05
1.1905e+04,-75.05
1.1911e+04,-76.5563
1.1916e+04,-78.0594
1.1921e+04,-75.05
1.1926e+04,-72.0406
1.1932e+04,-70.05
1.1937e+04,-68.0594
1.1942e+04,-73.0594
1.1947e+04,-78.0594
1.1952e+04,-73.5469
1.1958e+04,-69.0312
1.1963e+04,-73.5469
1.1968e+04,-78.0594
1.1973e+04,-76.5563
1.1978e+04,-75.05
1.1984e+04,-73.0625
1.1989e+04,-71.0719
1.1994e+04,-73.0625
1.1999e+04,-75.05
1.2004e+04,-75.05
1.2010e+04,-75.05
1.2015e+04,-76.5563
1.2020e+04,-78.0594
1.2025e+04,-76.5563
1.2030e+04,-75.05
1.2036e+04,-76.5563
1.2041e+04,-78.0594
1.2046e+04,-76.5563
1.2051e+04,-75.05
1.2057e+04,-76.5563
1.2062e+04,-78.0594
1.2067e+04,-76.5563
1.2072e+04,-75.05
1.2077e+04,-73.0625
1.2083e+04,-71.0719
1.2088e+04,-74.5656
1.2093e+04,-78.0594
1.2098e+04,-76.5563
1.2103e+04,-75.05
1.2109e+04,-73.5469
1.2114e+04,-72.0406
1.2119e+04,-71.5563
1.2124e+04,-71.0719
1.2129e+04,-74.5656
1.2135e+04,-78.0594
1.2140e+04,-75.05
1.2145e+04,-72.0406
1.2150e+04,-73.5469
1.2155e+04,-75.05
1.2161e+04,-73.5469
1.2166e+04,-72.0406
1.2171e+04,-73.5469
1.2176e+04,-75.05
1.2182e+04,-75.05
1.2187e+04,-75.05
1.2192e+04,-76.5563
1.2197e+04,-78.0594
1.2202e+04,-75.05
1.2208e+04,-72.0406
1.2213e+04,-75.05
1.2218e+04,-78.0594
1.2223e+04,-75.05
1.2228e+04,-72.0406
1.2234e+04,-75.05
1.2239e+04,-78.0594
1.2244e+04,-76.5563
1.2249e+04,-75.05
1.2254e+04,-75.05
1.2260e+04,-75.05
1.2265e+04,-75.05
1.2270e+04,-75.05
1.2275e+04,-75.05
1.2280e+04,-75.05
1.2286e+04,-76.5563
1.2291e+04,-78.0594
1.2296e+04,-78.0594
1.2301e+04,-78.0594
1.2307e+04,-76.5563
1.2312e+04,-75.05
1.2317e+04,-75.05
1.2322e+04,-75.05
1.2327e+04,-76.5563
1.2333e+04,-78.0594
1.2338e+04,-73.2906
1.2343e+04,-68.5187
1.2348e+04,-70.2812
1.2353e+04,-72.0406
1.2359e+04,-72.0406
1.2364e+04,-72.0406
1.2369e+04,-75.05
1.2374e+04,-78.0594
1.2379e+04,-75.05
1.2385e+04,-72.0406
1.2390e+04,-73.5469
1.2395e+04,-75.05
1.2400e+04,-75.05
1.2405e+04,-75.05
1.2411e+04,-75.05
1.2416e+04,-75.05
1.2421e+04,-76.5563
1.2426e+04,-78.0594
1.2431e+04,-74.5656
1.2437e+04,-71.0719
1.2442e+04,-74.5656
1.2447e+04,-78.0594
1.2452e+04,-74.5656
1.2458e+04,-71.0719
1.2463e+04,-74.5656
1.2468e+04,-78.0594
1.2473e+04,-73.5469
1.2478e+04,-69.0312
1.2484e+04,-73.5469
1.2489e+04,-78.0594
1.2494e+04,-73.5469
1.2499e+04,-69.0312
1.2504e+04,-72.0406
1.2510e+04,-75.05
1.2515e+04,-73.0625
1.2520e+04,-71.0719
1.2525e+04,-74.5656
1.2530e+04,-78.0594
1.2536e+04,-76.5563
1.2541e+04,-75.05
1.2546e+04,-73.0625
1.2551e+04,-71.0719
1.2556e+04,-74.5656
1.2562e+04,-78.0594
1.2567e+04,-76.5563
1.2572e+04,-75.05
1.2577e+04,-76.5563
1.2583e+04,-78.0594
1.2588e+04,-74.5656
1.2593e+04,-71.0719
1.2598e+04,-74.5656
1.2603e+04,-78.0594
1.2609e+04,-74.5656
1.2614e+04,-71.0719
1.2619e+04,-74.5656
1.2624e+04,-78.0594
1.2629e+04,-75.05
1.2635e+04,-72.0406
1.2640e+04,-73.5469
1.2645e+04,-75.05
1.2650e+04,-75.05
1.2655e+04,-75.05
1.2661e+04,-75.05
1.2666e+04,-75.05
1.2671e+04,-75.05
1.2676e+04,-75.05
1.2681e+04,-75.05
1.2687e+04,-75.05
1.2692e+04,-76.5563
1.2697e+04,-78.0594
1.2702e+04,-78.0594
1.2708e+04,-78.0594
1.2713e+04,-74.5656
1.2718e+04,-71.0719
1.2723e+04,-73.0625
1.2728e+04,-75.05
1.2734e+04,-75.05
1.2739e+04,-75.05
1.2744e+04,-72.0406
1.2749e+04,-69.0312
1.2754e+04,-73.5469
1.2760e+04,-78.0594
1.2765e+04,-76.5563
1.2770e+04,-75.05
1.2775e+04,-75.05
1.2780e+04,-75.05
1.2786e+04,-73.0625
1.2791e+04,-71.0719
1.2796e+04,-73.0625
1.2801e+04,-75.05
1.2806e+04,-75.05
1.2812e+04,-75.05
1.2817e+04,-73.0625
1.2822e+04,-71.0719
1.2827e+04,-74.5656
1.2833e+04,-78.0594
1.2838e+04,-74.5656
1.2843e+04,-71.0719
1.2848e+04,-71.5563
1.2853e+04,-72.0406
1.2859e+04,-75.05
1.2864e+04,-78.0594
1.2869e+04,-75.05
1.2874e+04,-72.0406
1.2879e+04,-71.5563
1.2885e+04,-71.0719
1.2890e+04,-74.5656
1.2895e+04,-78.0594
1.2900e+04,-78.0594
1.2905e+04,-78.0594
1.2911e+04,-78.0594
1.2916e+04,-78.0594
1.2921e+04,-74.5656
1.2926e+04,-71.0719
1.2931e+04,-71.0719
1.2937e+04,-71.0719
1.2942e+04,-74.5656
1.2947e+04,-78.0594
1.2952e+04,-78.0594
1.2958e+04,-78.0594
1.2963e+04,-78.0594
1.2968e+04,-78.0594
1.2973e+04,-78.0594
1.2978e+04,-78.0594
1.2984e+04,-76.5563
1.2989e+04,-75.05
1.2994e+04,-73.0625
1.2999e+04,-71.0719
1.3004e+04,-71.5563
1.3010e+04,-72.0406
1.3015e+04,-72.0406
1.3020e+04,-72.0406
1.3025e+04,-72.0406
1.3030e+04,-72.0406
1.3036e+04,-75.05
1.3041e+04,-78.0594
1.3046e+04,-76.5563
1.3051e+04,-75.05
1.3056e+04,-76.5563
1.3062e+04,-78.0594
1.3067e+04,-78.0594
1.3072e+04,-78.0594
1.3077e+04,-78.0594
1.3082e+04,-78.0594
1.3088e+04,-78.0594
1.3093e+04,-78.0594
1.3098e+04,-74.5656
1.3103e+04,-71.0719
1.3109e+04,-73.0625
1.3114e+04,-75.05
1.3119e+04,-75.05
1.3124e+04,-75.05
1.3129e+04,-76.5563
1.3135e+04,-78.0594
1.3140e+04,-78.0594
1.3145e+04,-78.0594
1.3150e+04,-75.05
1.3155e+04,-72.0406
1.3161e+04,-75.05
1.3166e+04,-78.0594
1.3171e+04,-74.5656
1.3176e+04,-71.0719
1.3181e+04,-73.0625
1.3187e+04,-75.05
1.3192e+04,-76.5563
1.3197e+04,-78.0594
1.3202e+04,-75.05
1.3207e+04,-72.0406
1.3213e+04,-75.05
1.3218e+04,-78.0594
1.3223e+04,-76.5563
1.3228e+04,-75.05
1.3234e+04,-76.5563
1.3239e+04,-78.0594
1.3244e+04,-78.0594
1.3249e+04,-78.0594
1.3254e+04,-78.0594
1.3260e+04,-78.0594
1.3265e+04,-78.0594
1.3270e+04,-78.0594
1.3275e+04,-78.0594
1.3280e+04,-78.0594
1.3286e+04,-76.5563
1.3291e+04,-75.05
1.3296e+04,-76.5563
1.3301e+04,-78.0594
1.3306e+04,-78.0594
1.3312e+04,-78.0594
1.3317e+04,-78.0594
1.3322e+04,-78.0594
1.3327e+04,-76.5563
1.3332e+04,-75.05
1.3338e+04,-76.5563
1.3343e+04,-78.0594
1.3348e+04,-78.0594
1.3353e+04,-78.0594
1.3359e+04,-76.5563
1.3364e+04,-75.05
1.3369e+04,-76.5563
1.3374e+04,-78.0594
1.3379e+04,-78.0594
1.3385e+04,-78.0594
1.3390e+04,-78.0594
1.3395e+04,-78.0594
1.3400e+04,-78.0594
1.3405e+04,-78.0594
1.3411e+04,-76.5563
1.3416e+04,-75.05
1.3421e+04,-76.5563
1.3426e+04,-78.0594
1.3431e+04,-78.0594
1.3437e+04,-78.0594
1.3442e+04,-78.0594
1.3447e+04,-78.0594
1.3452e+04,-78.0594
1.3457e+04,-78.0594
1.3463e+04,-78.0594
1.3468e+04,-78.0594
1.3473e+04,-78.0594
1.3478e+04,-78.0594
1.3484e+04,-78.0594
1.3489e+04,-78.0594
1.3494e+04,-76.5563
1.3499e+04,-75.05
1.3504e+04,-75.05
1.3510e+04,-75.05
1.3515e+04,-76.5563
1.3520e+04,-78.0594
1.3525e+04,-78.0594
1.3530e+04,-78.0594
1.3536e+04,-76.5563
1.3541e+04,-75.05
1.3546e+04,-76.5563
1.3551e+04,-78.0594
1.3556e+04,-75.05
1.3562e+04,-72.0406
1.3567e+04,-73.5469
1.3572e+04,-75.05
1.3577e+04,-76.5563
1.3582e+04,-78.0594
1.3588e+04,-78.0594
1.3593e+04,-78.0594
1.3598e+04,-76.5563
1.3603e+04,-75.05
1.3609e+04,-76.5563
1.3614e+04,-78.0594
1.3619e+04,-78.0594
1.3624e+04,-78.0594
1.3629e+04,-76.5563
1.3635e+04,-75.05
1.3640e+04,-76.5563
1.3645e+04,-78.0594
1.3650e+04,-75.05
1.3655e+04,-72.0406
1.3661e+04,-75.05
1.3666e+04,-78.0594
1.3671e+04,-78.0594
1.3676e+04,-78.0594
1.3681e+04,-76.5563
1.3687e+04,-75.05
1.3692e+04,-75.05
1.3697e+04,-75.05
1.3702e+04,-76.5563
1.3707e+04,-78.0594
1.3713e+04,-76.5563
1.3718e+04,-75.05
1.3723e+04,-76.5563
1.3728e+04,-78.0594
1.3733e+04,-78.0594
1.3739e+04,-78.0594
1.3744e+04,-78.0594
1.3749e+04,-78.0594
1.3754e+04,-78.0594
1.3760e+04,-78.0594
1.3765e+04,-78.0594
1.3770e+04,-78.0594
1.3775e+04,-75.05
1.3780e+04,-72.0406
1.3786e+04,-73.5469
1.3791e+04,-75.05
1.3796e+04,-76.5563
1.3801e+04,-78.0594
1.3806e+04,-75.05
1.3812e+04,-72.0406
1.3817e+04,-73.5469
1.3822e+04,-75.05
1.3827e+04,-76.5563
1.3832e+04,-78.0594
1.3838e+04,-78.0594
1.3843e+04,-78.0594
1.3848e+04,-76.5563
1.3853e+04,-75.05
1.3858e+04,-76.5563
1.3864e+04,-78.0594
1.3869e+04,-78.0594
1.3874e+04,-78.0594
1.3879e+04,-78.0594
1.3885e+04,-78.0594
1.3890e+04,-76.5563
1.3895e+04,-75.05
1.3900e+04,-76.5563
1.3905e+04,-78.0594
1.3911e+04,-74.5656
1.3916e+04,-71.0719
1.3921e+04,-74.5656
1.3926e+04,-78.0594
1.3931e+04,-78.0594
1.3937e+04,-78.0594
1.3942e+04,-74.5656
1.3947e+04,-71.0719
1.3952e+04,-74.5656
1.3957e+04,-78.0594
1.3963e+04,-74.5656
1.3968e+04,-71.0719
1.3973e+04,-74.5656
1.3978e+04,-78.0594
1.3983e+04,-78.0594
1.3989e+04,-78.0594
1.3994e+04,-76.5563
1.3999e+04,-75.05
1.4004e+04,-76.5563
1.4010e+04,-78.0594
1.4015e+04,-78.0594
1.4020e+04,-78.0594
1.4025e+04,-76.5563
1.4030e+04,-75.05
1.4036e+04,-76.5563
1.4041e+04,-78.0594
1.4046e+04,-78.0594
1.4051e+04,-78.0594
1.4056e+04,-78.0594
1.4062e+04,-78.0594
1.4067e+04,-78.0594
1.4072e+04,-78.0594
1.4077e+04,-76.5563
1.4082e+04,-75.05
1.4088e+04,-76.5563
1.4093e+04,-78.0594
1.4098e+04,-78.0594
1.4103e+04,-78.0594
1.4108e+04,-78.0594
1.4114e+04,-78.0594
1.4119e+04,-76.5563
1.4124e+04,-75.05
1.4129e+04,-76.5563
1.4135e+04,-78.0594
1.4140e+04,-78.0594
1.4145e+04,-78.0594
1.4150e+04,-78.0594
1.4155e+04,-78.0594
1.4161e+04,-78.0594
1.4166e+04,-78.0594
1.4171e+04,-78.0594
1.4176e+04,-78.0594
1.4181e+04,-78.0594
1.4187e+04,-78.0594
1.4192e+04,-78.0594
1.4197e+04,-78.0594
1.4202e+04,-75.05
1.4207e+04,-72.0406
1.4213e+04,-75.05
1.4218e+04,-78.0594
1.4223e+04,-78.0594
1.4228e+04,-78.0594
1.4233e+04,-75.05
1.4239e+04,-72.0406
1.4244e+04,-73.5469
1.4249e+04,-75.05
1.4254e+04,-76.5563
1.4260e+04,-78.0594
1.4265e+04,-75.05
1.4270e+04,-72.0406
1.4275e+04,-73.5469
1.4280e+04,-75.05
1.4286e+04,-76.5563
1.4291e+04,-78.0594
1.4296e+04,-78.0594
1.4301e+04,-78.0594
1.4306e+04,-76.5563
1.4312e+04,-75.05
1.4317e+04,-76.5563
1.4322e+04,-78.0594
1.4327e+04,-78.0594
1.4332e+04,-78.0594
1.4338e+04,-76.5563
1.4343e+04,-75.05
1.4348e+04,-75.05
1.4353e+04,-75.05
1.4358e+04,-76.5563
1.4364e+04,-78.0594
1.4369e+04,-78.0594
1.4374e+04,-78.0594
1.4379e+04,-75.05
1.4384e+04,-72.0406
1.4390e+04,-73.5469
1.4395e+04,-75.05
1.4400e+04,-76.5563
1.4405e+04,-78.0594
1.4411e+04,-76.5563
1.4416e+04,-75.05
1.4421e+04,-75.05
1.4426e+04,-75.05
1.4431e+04,-73.0625
1.4437e+04,-71.0719
1.4442e+04,-73.0625
1.4447e+04,-75.05
1.4452e+04,-76.5563
1.4457e+04,-78.0594
1.4463e+04,-76.5563
1.4468e+04,-75.05
1.4473e+04,-76.5563
1.4478e+04,-78.0594
1.4483e+04,-76.5563
1.4489e+04,-75.05
1.4494e+04,-76.5563
1.4499e+04,-78.0594
1.4504e+04,-78.0594
1.4509e+04,-78.0594
1.4515e+04,-74.5656
1.4520e+04,-71.0719
1.4525e+04,-71.0719
1.4530e+04,-71.0719
1.4536e+04,-74.5656
1.4541e+04,-78.0594
1.4546e+04,-76.5563
1.4551e+04,-75.05
1.4556e+04,-75.05
1.4562e+04,-75.05
1.4567e+04,-76.5563
1.4572e+04,-78.0594
1.4577e+04,-78.0594
1.4582e+04,-78.0594
1.4588e+04,-78.0594
1.4593e+04,-78.0594
1.4598e+04,-76.5563
1.4603e+04,-75.05
1.4608e+04,-76.5563
1.4614e+04,-78.0594
1.4619e+04,-78.0594
1.4624e+04,-78.0594
1.4629e+04,-78.0594
1.4634e+04,-78.0594
1.4640e+04,-78.0594
1.4645e+04,-78.0594
1.4650e+04,-76.5563
1.4655e+04,-75.05
1.4661e+04,-76.5563
1.4666e+04,-78.0594
1.4671e+04,-78.0594
1.4676e+04,-78.0594
1.4681e+04,-78.0594
1.4687e+04,-78.0594
1.4692e+04,-78.0594
1.4697e+04,-78.0594
1.4702e+04,-76.5563
1.4707e+04,-75.05
1.4713e+04,-76.5563
1.4718e+04,-78.0594
1.4723e+04,-78.0594
1.4728e+04,-78.0594
1.4733e+04,-76.5563
1.4739e+04,-75.05
1.4744e+04,-76.5563
1.4749e+04,-78.0594
1.4754e+04,-76.5563
1.4759e+04,-75.05
1.4765e+04,-76.5563
1.4770e+04,-78.0594
1.4775e+04,-78.0594
1.4780e+04,-78.0594
1.4786e+04,-74.5656
1.4791e+04,-71.0719
1.4796e+04,-74.5656
1.4801e+04,-78.0594
1.4806e+04,-78.0594
1.4812e+04,-78.0594
1.4817e+04,-78.0594
1.4822e+04,-78.0594
1.4827e+04,-75.05
1.4832e+04,-72.0406
1.4838e+04,-75.05
1.4843e+04,-78.0594
1.4848e+04,-74.5656
1.4853e+04,-71.0719
1.4858e+04,-74.5656
1.4864e+04,-78.0594
1.4869e+04,-75.05
1.4874e+04,-72.0406
1.4879e+04,-75.05
1.4884e+04,-78.0594
1.4890e+04,-76.5563
1.4895e+04,-75.05
1.4900e+04,-73.0625
1.4905e+04,-71.0719
1.4911e+04,-74.5656
1.4916e+04,-78.0594
1.4921e+04,-78.0594
1.4926e+04,-78.0594
1.4931e+04,-74.5656
1.4937e+04,-71.0719
1.4942e+04,-74.5656
1.4947e+04,-78.0594
1.4952e+04,-75.05
1.4957e+04,-72.0406
1.4963e+04,-73.5469
1.4968e+04,-75.05
1.4973e+04,-73.0625
1.4978e+04,-71.0719
1.4983e+04,-74.5656
1.4989e+04,-78.0594
1.4994e+04,-78.0594
1.4999e+04,-78.0594
1.5004e+04,-78.0594
1.5009e+04,-78.0594
1.5015e+04,-78.0594
1.5020e+04,-78.0594
1.5025e+04,-78.0594
1.5030e+04,-78.0594
1.5035e+04,-78.0594
1.5041e+04,-78.0594
1.5046e+04,-75.05
1.5051e+04,-72.0406
1.5056e+04,-73.5469
1.5062e+04,-75.05
1.5067e+04,-76.5563
1.5072e+04,-78.0594
1.5077e+04,-78.0594
1.5082e+04,-78.0594
1.5088e+04,-75.05
1.5093e+04,-72.0406
1.5098e+04,-72.0406
1.5103e+04,-72.0406
1.5108e+04,-73.5469
1.5114e+04,-75.05
1.5119e+04,-76.5563
1.5124e+04,-78.0594
1.5129e+04,-75.05
1.5134e+04,-72.0406
1.5140e+04,-75.05
1.5145e+04,-78.0594
1.5150e+04,-78.0594
1.5155e+04,-78.0594
1.5160e+04,-76.5563
1.5166e+04,-75.05
1.5171e+04,-76.5563
1.5176e+04,-78.0594
1.5181e+04,-76.5563
1.5187e+04,-75.05
1.5192e+04,-76.5563
1.5197e+04,-78.0594
1.5202e+04,-78.0594
1.5207e+04,-78.0594
1.5213e+04,-78.0594
1.5218e+04,-78.0594
1.5223e+04,-76.5563
1.5228e+04,-75.05
1.5233e+04,-76.5563
1.5239e+04,-78.0594
1.5244e+04,-78.0594
1.5249e+04,-78.0594
1.5254e+04,-78.0594
1.5259e+04,-78.0594
1.5265e+04,-75.05
1.5270e+04,-72.0406
1.5275e+04,-75.05
1.5280e+04,-78.0594
1.5285e+04,-78.0594
1.5291e+04,-78.0594
1.5296e+04,-78.0594
1.5301e+04,-78.0594
1.5306e+04,-73.5469
1.5312e+04,-69.0312
1.5317e+04,-73.5469
1.5322e+04,-78.0594
1.5327e+04,-74.5656
1.5332e+04,-71.0719
1.5338e+04,-71.5563
1.5343e+04,-72.0406
1.5348e+04,-75.05
1.5353e+04,-78.0594
1.5358e+04,-78.0594
1.5364e+04,-78.0594
1.5369e+04,-76.5563
1.5374e+04,-75.05
1.5379e+04,-76.5563
1.5384e+04,-78.0594
1.5390e+04,-78.0594
1.5395e+04,-78.0594
1.5400e+04,-78.0594
1.5405e+04,-78.0594
1.5410e+04,-75.05
1.5416e+04,-72.0406
1.5421e+04,-75.05
1.5426e+04,-78.0594
1.5431e+04,-76.5563
1.5437e+04,-75.05
1.5442e+04,-73.0625
1.5447e+04,-71.0719
1.5452e+04,-74.5656
1.5457e+04,-78.0594
1.5463e+04,-78.0594
1.5468e+04,-78.0594
1.5473e+04,-78.0594
1.5478e+04,-78.0594
1.5483e+04,-78.0594
1.5489e+04,-78.0594
1.5494e+04,-75.05
1.5499e+04,-72.0406
1.5504e+04,-75.05
1.5509e+04,-78.0594
1.5515e+04,-76.5563
1.5520e+04,-75.05
1.5525e+04,-75.05
1.5530e+04,-75.05
1.5535e+04,-76.5563
1.5541e+04,-78.0594
1.5546e+04,-74.5656
1.5551e+04,-71.0719
1.5556e+04,-74.5656
1.5562e+04,-78.0594
1.5567e+04,-75.05
1.5572e+04,-72.0406
1.5577e+04,-75.05
1.5582e+04,-78.0594
1.5588e+04,-74.5656
1.5593e+04,-71.0719
1.5598e+04,-74.5656
1.5603e+04,-78.0594
1.5608e+04,-78.0594
1.5614e+04,-78.0594
1.5619e+04,-78.0594
1.5624e+04,-78.0594
1.5629e+04,-78.0594
1.5634e+04,-78.0594
1.5640e+04,-78.0594
1.5645e+04,-78.0594
1.5650e+04,-78.0594
1.5655e+04,-78.0594
1.5660e+04,-76.5563
1.5666e+04,-75.05
1.5671e+04,-76.5563
1.5676e+04,-78.0594
1.5681e+04,-78.0594
1.5686e+04,-78.0594
1.5692e+04,-78.0594
1.5697e+04,-78.0594
1.5702e+04,-78.0594
1.5707e+04,-78.0594
1.5713e+04,-76.5563
1.5718e+04,-75.05
1.5723e+04,-75.05
1.5728e+04,-75.05
1.5733e+04,-73.0625
1.5739e+04,-71.0719
1.5744e+04,-74.5656
1.5749e+04,-78.0594
1.5754e+04,-78.0594
1.5759e+04,-78.0594
1.5765e+04,-78.0594
